1549032615, 01/02/2019, 04:50:15, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1549046022, 01/02/2019, 08:33:43, IGUA_001, cash, 000000, 100, 2031
1549049938, 01/02/2019, 09:38:58, IGUA_001, cash, 000000, 100, 2057
1549050095, 01/02/2019, 09:41:35, IGUA_001, cash, 000000, 100, 2019
1549054206, 01/02/2019, 10:50:06, IGUA_001, cash, 000000, 50, 1010
1549054234, 01/02/2019, 10:50:34, IGUA_001, cash, 000000, 30, 616
1549055879, 01/02/2019, 11:17:59, IGUA_001, cash, 000000, 50, 1061
1549055894, 01/02/2019, 11:18:14, IGUA_001, cash, 000000, 10, 242
1549056012, 01/02/2019, 11:20:12, IGUA_001, cash, 000000, 50, 1033
1549056045, 01/02/2019, 11:20:45, IGUA_001, cash, 000000, 100, 2398
1549056097, 01/02/2019, 11:21:37, IGUA_001, cash, 000000, 30, 616
1549058366, 01/02/2019, 11:59:26, IGUA_001, cash, 000000, 50, 1015
1549058395, 01/02/2019, 11:59:55, IGUA_001, cash, 000000, 50, 1016
1549061537, 01/02/2019, 12:52:17, IGUA_001, cash, 000000, 100, 2017
1549061592, 01/02/2019, 12:53:12, IGUA_001, cash, 000000, 100, 2018
1549061638, 01/02/2019, 12:53:58, IGUA_001, cash, 000000, 50, 1014
1549061668, 01/02/2019, 12:54:28, IGUA_001, cash, 000000, 50, 1018
1549062157, 01/02/2019, 13:02:37, IGUA_001, cash, 000000, 200, 2095
1549062636, 01/02/2019, 13:10:36, IGUA_001, cash, 000000, 100, 2037
1549062812, 01/02/2019, 13:13:32, IGUA_001, cash, 000000, 10, 211
1549062821, 01/02/2019, 13:13:41, IGUA_001, cash, 000000, 10, 212
1549065117, 01/02/2019, 13:51:57, IGUA_001, cash, 000000, 50, 1027
1549065635, 01/02/2019, 14:00:35, IGUA_001, cash, 000000, 40, 832
1549066014, 01/02/2019, 14:06:54, IGUA_001, cash, 000000, 50, 1031
1549068497, 01/02/2019, 14:48:17, IGUA_001, cash, 000000, 50, 1017
1549068538, 01/02/2019, 14:48:58, IGUA_001, cash, 000000, 50, 1046
1549069674, 01/02/2019, 15:07:54, IGUA_001, cash, 000000, 20, 422
1549069686, 01/02/2019, 15:08:06, IGUA_001, cash, 000000, 10, 216
1549069727, 01/02/2019, 15:08:47, IGUA_001, cash, 000000, 20, 288
1549072737, 01/02/2019, 15:58:57, IGUA_001, cash, 000000, 100, 2026
1549073213, 01/02/2019, 16:06:53, IGUA_001, cash, 000000, 10, 217
1549073312, 01/02/2019, 16:08:32, IGUA_001, cash, 000000, 10, 215
1549074681, 01/02/2019, 16:31:21, IGUA_001, cash, 000000, 100, 2034
1549074821, 01/02/2019, 16:33:41, IGUA_001, cash, 000000, 50, 1106
1549075867, 01/02/2019, 16:51:07, IGUA_001, cash, 000000, 10, 227
1549076328, 01/02/2019, 16:58:48, IGUA_001, cash, 000000, 100, 2011
1549077021, 01/02/2019, 17:10:21, IGUA_001, cash, 000000, 50, 746
1549077705, 01/02/2019, 17:21:45, IGUA_001, cash, 000000, 10, 227
1549077770, 01/02/2019, 17:22:50, IGUA_001, cash, 000000, 10, 217
1549320199, 04/02/2019, 12:43:20, IGUA_001, cash, 000000, 10, 228
1549321214, 04/02/2019, 13:00:14, IGUA_001, cash, 000000, 10, 231
1549321808, 04/02/2019, 13:10:08, IGUA_001, cash, 000000, 10, 210
1549322530, 04/02/2019, 13:22:10, IGUA_001, cash, 000000, 100, 2016
1549322568, 04/02/2019, 13:22:48, IGUA_001, cash, 000000, 50, 1012
1549322612, 04/02/2019, 13:23:32, IGUA_001, cash, 000000, 10, 214
1549323537, 04/02/2019, 13:38:57, IGUA_001, cash, 000000, 10, 214
1549323595, 04/02/2019, 13:39:55, IGUA_001, cash, 000000, 10, 214
1549324542, 04/02/2019, 13:55:42, IGUA_001, cash, 000000, 20, 427
1549326507, 04/02/2019, 14:28:27, IGUA_001, cash, 000000, 100, 2011
1549327154, 04/02/2019, 14:39:14, IGUA_001, cash, 000000, 20, 416
1549327194, 04/02/2019, 14:39:54, IGUA_001, cash, 000000, 30, 616
1549328157, 04/02/2019, 14:55:57, IGUA_001, cash, 000000, 50, 1016
1549331280, 04/02/2019, 15:48:00, IGUA_001, cash, 000000, 50, 1031
1549331306, 04/02/2019, 15:48:26, IGUA_001, cash, 000000, 50, 1018
1549331536, 04/02/2019, 15:52:16, IGUA_001, cash, 000000, 50, 1033
1549332339, 04/02/2019, 16:05:39, IGUA_001, cash, 000000, 20, 419
1549340750, 04/02/2019, 18:25:50, IGUA_001, cash, 000000, 100, 2019
1549390627, 05/02/2019, 08:17:07, IGUA_001, cash, 000000, 50, 1016
1549390685, 05/02/2019, 08:18:05, IGUA_001, cash, 000000, 50, 1014
1549390899, 05/02/2019, 08:21:39, IGUA_001, cash, 000000, 100, 1335
1549391081, 05/02/2019, 08:24:41, IGUA_001, cash, 000000, 20, 426
1549391811, 05/02/2019, 08:36:51, IGUA_001, cash, 000000, 50, 1018
1549396365, 05/02/2019, 09:52:45, IGUA_001, cash, 000000, 50, 1017
1549398057, 05/02/2019, 10:20:57, IGUA_001, cash, 000000, 50, 1016
1549398114, 05/02/2019, 10:21:54, IGUA_001, cash, 000000, 50, 635
1549398841, 05/02/2019, 10:34:01, IGUA_001, cash, 000000, 100, 2031
1549398944, 05/02/2019, 10:35:44, IGUA_001, cash, 000000, 50, 2049
1549399017, 05/02/2019, 10:36:57, IGUA_001, cash, 000000, 50, 1028
1549399659, 05/02/2019, 10:47:39, IGUA_001, cash, 000000, 100, 2011
1549400741, 05/02/2019, 11:05:41, IGUA_001, cash, 000000, 100, 2030
1549400775, 05/02/2019, 11:06:15, IGUA_001, cash, 000000, 50, 1012
1549406407, 05/02/2019, 12:40:07, IGUA_001, cash, 000000, 30, 617
1549408042, 05/02/2019, 13:07:22, IGUA_001, cash, 000000, 50, 1012
1549408083, 05/02/2019, 13:08:03, IGUA_001, cash, 000000, 50, 1010
1549408125, 05/02/2019, 13:08:45, IGUA_001, cash, 000000, 50, 1029
1549408554, 05/02/2019, 13:15:54, IGUA_001, cash, 000000, 50, 1017
1549410655, 05/02/2019, 13:50:55, IGUA_001, cash, 000000, 50, 1011
1549411004, 05/02/2019, 13:56:44, IGUA_001, cash, 000000, 50, 1010
1549411038, 05/02/2019, 13:57:18, IGUA_001, cash, 000000, 50, 1016
1549412499, 05/02/2019, 14:21:39, IGUA_001, cash, 000000, 20, 412
1549412520, 05/02/2019, 14:22:00, IGUA_001, cash, 000000, 20, 412
1549412828, 05/02/2019, 14:27:08, IGUA_001, cash, 000000, 50, 1014
1549413188, 05/02/2019, 14:33:08, IGUA_001, cash, 000000, 50, 1012
1549413386, 05/02/2019, 14:36:26, IGUA_001, cash, 000000, 20, 428
1549413400, 05/02/2019, 14:36:40, IGUA_001, cash, 000000, 20, 410
1549414112, 05/02/2019, 14:48:32, IGUA_001, cash, 000000, 10, 213
1549414122, 05/02/2019, 14:48:42, IGUA_001, cash, 000000, 10, 217
1549420030, 05/02/2019, 16:27:10, IGUA_001, cash, 000000, 100, 2013
1549424734, 05/02/2019, 17:45:34, IGUA_001, cash, 000000, 20, 420
1549424747, 05/02/2019, 17:45:47, IGUA_001, cash, 000000, 20, 414
1549424759, 05/02/2019, 17:45:59, IGUA_001, cash, 000000, 20, 417
1549424779, 05/02/2019, 17:46:19, IGUA_001, cash, 000000, 20, 412
1549424788, 05/02/2019, 17:46:28, IGUA_001, cash, 000000, 10, 211
1549424820, 05/02/2019, 17:47:00, IGUA_001, cash, 000000, 10, 218
1549426816, 05/02/2019, 18:20:16, IGUA_001, cash, 000000, 50, 1015
1549426861, 05/02/2019, 18:21:01, IGUA_001, cash, 000000, 100, 2014
1549480964, 06/02/2019, 09:22:44, IGUA_001, cash, 000000, 100, 2015
1549481060, 06/02/2019, 09:24:20, IGUA_001, cash, 000000, 100, 2016
1549481115, 06/02/2019, 09:25:15, IGUA_001, cash, 000000, 100, 2017
1549481145, 06/02/2019, 09:25:45, IGUA_001, cash, 000000, 50, 1011
1549481574, 06/02/2019, 09:32:54, IGUA_001, cash, 000000, 100, 2011
1549484442, 06/02/2019, 10:20:42, IGUA_001, cash, 000000, 10, 213
1549484468, 06/02/2019, 10:21:08, IGUA_001, cash, 000000, 10, 212
1549485994, 06/02/2019, 10:46:34, IGUA_001, cash, 000000, 100, 1809
1549487458, 06/02/2019, 11:10:58, IGUA_001, cash, 000000, 50, 1029
1549487468, 06/02/2019, 11:11:08, IGUA_001, cash, 000000, 10, 212
1549487488, 06/02/2019, 11:11:28, IGUA_001, cash, 000000, 20, 414
1549488130, 06/02/2019, 11:22:10, IGUA_001, cash, 000000, 50, 1016
1549488164, 06/02/2019, 11:22:44, IGUA_001, cash, 000000, 50, 1015
1549489661, 06/02/2019, 11:47:41, IGUA_001, cash, 000000, 30, 618
1549492879, 06/02/2019, 12:41:19, IGUA_001, cash, 000000, 100, 2030
1549497628, 06/02/2019, 14:00:28, IGUA_001, cash, 000000, 100, 2017
1549498102, 06/02/2019, 14:08:22, IGUA_001, cash, 000000, 50, 1031
1549498201, 06/02/2019, 14:10:01, IGUA_001, cash, 000000, 100, 2015
1549498213, 06/02/2019, 14:10:13, IGUA_001, cash, 000000, 10, 217
1549498241, 06/02/2019, 14:10:41, IGUA_001, cash, 000000, 50, 1066
1549500767, 06/02/2019, 14:52:47, IGUA_001, cash, 000000, 20, 432
1549501584, 06/02/2019, 15:06:24, IGUA_001, cash, 000000, 100, 2016
1549501896, 06/02/2019, 15:11:36, IGUA_001, cash, 000000, 40, 812
1549505378, 06/02/2019, 16:09:38, IGUA_001, cash, 000000, 10, 210
1549505906, 06/02/2019, 16:18:26, IGUA_001, cash, 000000, 50, 1025
1549508520, 06/02/2019, 17:02:00, IGUA_001, cash, 000000, 50, 1019
1549566910, 07/02/2019, 09:15:10, IGUA_001, cash, 000000, 100, 2016
1549567851, 07/02/2019, 09:30:51, IGUA_001, cash, 000000, 100, 2013
1549569011, 07/02/2019, 09:50:11, IGUA_001, cash, 000000, 50, 1030
1549570089, 07/02/2019, 10:08:09, IGUA_001, cash, 000000, 10, 218
1549570099, 07/02/2019, 10:08:19, IGUA_001, cash, 000000, 10, 216
1549570925, 07/02/2019, 10:22:05, IGUA_001, cash, 000000, 100, 2012
1549570978, 07/02/2019, 10:22:58, IGUA_001, cash, 000000, 100, 2135
1549571009, 07/02/2019, 10:23:29, IGUA_001, cash, 000000, 50, 1028
1549571398, 07/02/2019, 10:29:58, IGUA_001, cash, 000000, 100, 2018
1549573634, 07/02/2019, 11:07:14, IGUA_001, cash, 000000, 150, 3018
1549574763, 07/02/2019, 11:26:03, IGUA_001, cash, 000000, 150, 2206
1549575609, 07/02/2019, 11:40:09, IGUA_001, cash, 000000, 50, 1025
1549577342, 07/02/2019, 12:09:02, IGUA_001, cash, 000000, 100, 2010
1549577394, 07/02/2019, 12:09:54, IGUA_001, cash, 000000, 100, 2017
1549577424, 07/02/2019, 12:10:24, IGUA_001, cash, 000000, 50, 1011
1549577454, 07/02/2019, 12:10:54, IGUA_001, cash, 000000, 50, 1013
1549577483, 07/02/2019, 12:11:23, IGUA_001, cash, 000000, 50, 1014
1549578500, 07/02/2019, 12:28:20, IGUA_001, cash, 000000, 50, 1011
1549581359, 07/02/2019, 13:15:59, IGUA_001, cash, 000000, 30, 611
1549584989, 07/02/2019, 14:16:29, IGUA_001, cash, 000000, 100, 2063
1549585129, 07/02/2019, 14:18:49, IGUA_001, cash, 000000, 50, 1038
1549585706, 07/02/2019, 14:28:26, IGUA_001, cash, 000000, 100, 2027
1549585770, 07/02/2019, 14:29:30, IGUA_001, cash, 000000, 100, 2016
1549588003, 07/02/2019, 15:06:43, IGUA_001, cash, 000000, 10, 216
1549588013, 07/02/2019, 15:06:53, IGUA_001, cash, 000000, 10, 219
1549588032, 07/02/2019, 15:07:12, IGUA_001, cash, 000000, 10, 211
1549588044, 07/02/2019, 15:07:24, IGUA_001, cash, 000000, 10, 216
1549588954, 07/02/2019, 15:22:34, IGUA_001, cash, 000000, 100, 2011
1549590642, 07/02/2019, 15:50:42, IGUA_001, cash, 000000, 100, 2016
1549591321, 07/02/2019, 16:02:01, IGUA_001, cash, 000000, 50, 1029
1549594224, 07/02/2019, 16:50:24, IGUA_001, cash, 000000, 50, 1011
1549594254, 07/02/2019, 16:50:54, IGUA_001, cash, 000000, 50, 1013
1549594337, 07/02/2019, 16:52:17, IGUA_001, cash, 000000, 100, 2043
1549594387, 07/02/2019, 16:53:07, IGUA_001, cash, 000000, 50, 1043
1549594412, 07/02/2019, 16:53:32, IGUA_001, cash, 000000, 50, 1026
1549594453, 07/02/2019, 16:54:13, IGUA_001, cash, 000000, 50, 1016
1549596185, 07/02/2019, 17:23:05, IGUA_001, cash, 000000, 10, 231
1549596199, 07/02/2019, 17:23:19, IGUA_001, cash, 000000, 20, 418
1549596212, 07/02/2019, 17:23:32, IGUA_001, cash, 000000, 20, 415
1549598422, 07/02/2019, 18:00:22, IGUA_001, cash, 000000, 50, 1017
1549655578, 08/02/2019, 09:52:58, IGUA_001, cash, 000000, 10, 216
1549656816, 08/02/2019, 10:13:36, IGUA_001, cash, 000000, 100, 2013
1549657132, 08/02/2019, 10:18:52, IGUA_001, cash, 000000, 100, 2190
1549657243, 08/02/2019, 10:20:43, IGUA_001, cash, 000000, 20, 430
1549657270, 08/02/2019, 10:21:10, IGUA_001, cash, 000000, 10, 216
1549657285, 08/02/2019, 10:21:25, IGUA_001, cash, 000000, 10, 216
1549658460, 08/02/2019, 10:41:00, IGUA_001, cash, 000000, 20, 416
1549658470, 08/02/2019, 10:41:10, IGUA_001, cash, 000000, 10, 211
1549658715, 08/02/2019, 10:45:15, IGUA_001, cash, 000000, 20, 415
1549658740, 08/02/2019, 10:45:40, IGUA_001, cash, 000000, 20, 428
1549658761, 08/02/2019, 10:46:01, IGUA_001, cash, 000000, 10, 217
1549658771, 08/02/2019, 10:46:11, IGUA_001, cash, 000000, 10, 216
1549659300, 08/02/2019, 10:55:00, IGUA_001, cash, 000000, 100, 1077
1549659985, 08/02/2019, 11:06:25, IGUA_001, cash, 000000, 50, 1028
1549662798, 08/02/2019, 11:53:18, IGUA_001, cash, 000000, 100, 2013
1549662837, 08/02/2019, 11:53:57, IGUA_001, cash, 000000, 50, 1011
1549663419, 08/02/2019, 12:03:39, IGUA_001, cash, 000000, 100, 2013
1549668532, 08/02/2019, 13:28:52, IGUA_001, cash, 000000, 200, 377
1549677491, 08/02/2019, 15:58:11, IGUA_001, cash, 000000, 100, 2136
1549677533, 08/02/2019, 15:58:53, IGUA_001, cash, 000000, 50, 1060
1549679853, 08/02/2019, 16:37:33, IGUA_001, cash, 000000, 10, 219
1549683419, 08/02/2019, 17:36:59, IGUA_001, cash, 000000, 50, 1014
1549684125, 08/02/2019, 17:48:45, IGUA_001, cash, 000000, 20, 426
1549684134, 08/02/2019, 17:48:54, IGUA_001, cash, 000000, 10, 215
1549685653, 08/02/2019, 18:14:13, IGUA_001, cash, 000000, 100, 2016
1549685682, 08/02/2019, 18:14:42, IGUA_001, cash, 000000, 50, 1012
1549688868, 08/02/2019, 19:07:48, IGUA_001, cash, 000000, 100, 2030
1549734317, 09/02/2019, 07:45:17, IGUA_001, cash, 000000, 10, 230
1549738312, 09/02/2019, 08:51:52, IGUA_001, cash, 000000, 50, 1010
1549738353, 09/02/2019, 08:52:33, IGUA_001, cash, 000000, 50, 1013
1549738395, 09/02/2019, 08:53:15, IGUA_001, cash, 000000, 50, 1011
1549738440, 09/02/2019, 08:54:00, IGUA_001, cash, 000000, 50, 1012
1549738485, 09/02/2019, 08:54:45, IGUA_001, cash, 000000, 50, 1017
1549738527, 09/02/2019, 08:55:27, IGUA_001, cash, 000000, 50, 1013
1549738554, 09/02/2019, 08:55:54, IGUA_001, cash, 000000, 20, 415
1549738634, 09/02/2019, 08:57:14, IGUA_001, cash, 000000, 50, 1014
1549738678, 09/02/2019, 08:57:58, IGUA_001, cash, 000000, 50, 1018
1549738714, 09/02/2019, 08:58:34, IGUA_001, cash, 000000, 50, 1010
1549738752, 09/02/2019, 08:59:12, IGUA_001, cash, 000000, 50, 1013
1549738791, 09/02/2019, 08:59:51, IGUA_001, cash, 000000, 50, 1029
1549738825, 09/02/2019, 09:00:25, IGUA_001, cash, 000000, 50, 1015
1549738866, 09/02/2019, 09:01:06, IGUA_001, cash, 000000, 50, 1017
1549740102, 09/02/2019, 09:21:42, IGUA_001, cash, 000000, 20, 411
1549742068, 09/02/2019, 09:54:28, IGUA_001, cash, 000000, 10, 215
1549742078, 09/02/2019, 09:54:38, IGUA_001, cash, 000000, 10, 217
1549746188, 09/02/2019, 11:03:08, IGUA_001, cash, 000000, 100, 2010
1549746883, 09/02/2019, 11:14:43, IGUA_001, cash, 000000, 100, 2015
1549746922, 09/02/2019, 11:15:22, IGUA_001, cash, 000000, 50, 1021
1549747500, 09/02/2019, 11:25:00, IGUA_001, cash, 000000, 50, 1027
1549749761, 09/02/2019, 12:02:41, IGUA_001, cash, 000000, 50, 1026
1549749819, 09/02/2019, 12:03:39, IGUA_001, cash, 000000, 100, 2014
1549750901, 09/02/2019, 12:21:41, IGUA_001, cash, 000000, 50, 810
1549751089, 09/02/2019, 12:24:49, IGUA_001, cash, 000000, 50, 1028
1549751117, 09/02/2019, 12:25:17, IGUA_001, cash, 000000, 50, 1016
1549754145, 09/02/2019, 13:15:45, IGUA_001, cash, 000000, 100, 2018
1549754684, 09/02/2019, 13:24:44, IGUA_001, cash, 000000, 10, 236
1549754765, 09/02/2019, 13:26:05, IGUA_001, cash, 000000, 10, 248
1549756100, 09/02/2019, 13:48:20, IGUA_001, cash, 000000, 50, 1033
1549757052, 09/02/2019, 14:04:12, IGUA_001, cash, 000000, 50, 1015
1549757331, 09/02/2019, 14:08:51, IGUA_001, cash, 000000, 50, 1042
1549757636, 09/02/2019, 14:13:56, IGUA_001, cash, 000000, 100, 2228
1549759446, 09/02/2019, 14:44:06, IGUA_001, cash, 000000, 20, 410
1549762786, 09/02/2019, 15:39:46, IGUA_001, cash, 000000, 20, 415
1549767524, 09/02/2019, 16:58:44, IGUA_001, cash, 000000, 50, 1018
1549767555, 09/02/2019, 16:59:15, IGUA_001, cash, 000000, 50, 1019
1549769174, 09/02/2019, 17:26:14, IGUA_001, cash, 000000, 10, 247
1549770110, 09/02/2019, 17:41:50, IGUA_001, cash, 000000, 50, 1013
1549772038, 09/02/2019, 18:13:58, IGUA_001, cash, 000000, 50, 1010
1549772076, 09/02/2019, 18:14:36, IGUA_001, cash, 000000, 50, 1020
1549772126, 09/02/2019, 18:15:26, IGUA_001, cash, 000000, 30, 615
1549774510, 09/02/2019, 18:55:10, IGUA_001, cash, 000000, 100, 2019
1549825820, 10/02/2019, 09:10:20, IGUA_001, cash, 000000, 50, 1015
1549825845, 10/02/2019, 09:10:45, IGUA_001, cash, 000000, 30, 616
1549825859, 10/02/2019, 09:10:59, IGUA_001, cash, 000000, 10, 214
1549828591, 10/02/2019, 09:56:31, IGUA_001, cash, 000000, 50, 1041
1549829911, 10/02/2019, 10:18:31, IGUA_001, cash, 000000, 100, 2018
1549830775, 10/02/2019, 10:32:55, IGUA_001, cash, 000000, 100, 2028
1549835634, 10/02/2019, 11:53:54, IGUA_001, cash, 000000, 100, 2027
1549837133, 10/02/2019, 12:18:53, IGUA_001, cash, 000000, 100, 2011
1549837205, 10/02/2019, 12:20:05, IGUA_001, cash, 000000, 100, 2016
